True Accuracy,Weighted CI Lower,Weighted CI Upper,Unweighted CI Lower,Unweighted CI Upper
0.9024999737739563,0.8709596395492554,0.8775757551193237,0.8632071018218994,0.8698744177818298
0.875,0.8699242472648621,0.8764899373054504,0.8633586168289185,0.8701767921447754
0.8824999928474426,0.8715909123420715,0.8781313300132751,0.8634091019630432,0.8701263070106506
0.8474999666213989,0.8702525496482849,0.876818835735321,0.8637374043464661,0.8704545497894287
0.8725000023841858,0.8715144991874695,0.8779040575027466,0.8634596467018127,0.8701767921447754
0.8399999737739563,0.8717929720878601,0.8783586025238037,0.8637374043464661,0.8704798221588135
0.8474999666213989,0.8711111545562744,0.8777020573616028,0.8638131618499756,0.8704552054405212
0.8549999594688416,0.8705303072929382,0.8770707249641418,0.863585889339447,0.8703283071517944
0.8700000047683716,0.8689141869544983,0.8754545450210571,0.8634596467018127,0.8701774477958679
0.9024999737739563,0.8714393973350525,0.8779293298721313,0.8631060719490051,0.8698990345001221
0.8524999618530273,0.8717929720878601,0.8783838748931885,0.8636363744735718,0.8704545497894287
0.875,0.8703787922859192,0.876868724822998,0.8634337186813354,0.8701263070106506
0.8574999570846558,0.8712121248245239,0.8777272701263428,0.8636616468429565,0.8703542351722717
0.8725000023841858,0.8699747920036316,0.8766161799430847,0.8635101318359375,0.8701774477958679
0.8399999737739563,0.8705808520317078,0.8770454525947571,0.8638636469841003,0.8704545497894287
0.8799999952316284,0.8705303072929382,0.8769949674606323,0.863434374332428,0.8701010346412659
0.8650000095367432,0.871515154838562,0.8779040575027466,0.8635101318359375,0.8702778220176697
0.875,0.8695454597473145,0.8762373924255371,0.863434374332428,0.8701767921447754
0.8449999690055847,0.869772732257843,0.8762878775596619,0.8637878894805908,0.8705303072929382
0.8524999618530273,0.8707828521728516,0.8772475123405457,0.8636869192123413,0.870404064655304
0.9049999713897705,0.8710858821868896,0.8776010274887085,0.8631566166877747,0.8698484897613525
0.8650000095367432,0.8695707321166992,0.8761616349220276,0.8635101318359375,0.8702778220176697
0.8624999523162842,0.8705808520317078,0.8771717548370361,0.863660991191864,0.8702778220176697
0.8424999713897705,0.868813157081604,0.8753787875175476,0.8637872338294983,0.8704798221588135
