True Accuracy,Weighted CI Lower,Weighted CI Upper,Unweighted CI Lower,Unweighted CI Upper
0.8552631735801697,0.7995746731758118,0.8173843622207642,0.797315239906311,0.8149920105934143
0.7894737124443054,0.7962520122528076,0.8143274784088135,0.798112690448761,0.8157894611358643
0.7368420958518982,0.7995746731758118,0.817251443862915,0.7983785271644592,0.8161916136741638
0.75,0.7967836260795593,0.8149920105934143,0.7985081076622009,0.8161882162094116
0.8289473652839661,0.7993088960647583,0.8168527483940125,0.7974481582641602,0.8152578473091125
0.8815789818763733,0.7945241928100586,0.8125996589660645,0.7970494031906128,0.8148590922355652
0.8552631735801697,0.7995746731758118,0.8172548413276672,0.797315239906311,0.8149920105934143
0.8157894611358643,0.7958532571792603,0.8136629462242126,0.7975810766220093,0.815523624420166
0.7368420958518982,0.8009037375450134,0.8185805082321167,0.7982456088066101,0.8161882162094116
0.8289473652839661,0.7946571111679077,0.8125996589660645,0.7974481582641602,0.8153907656669617
0.8289473652839661,0.797315239906311,0.8151283264160156,0.7975810766220093,0.8153907656669617
0.7763158082962036,0.7967836260795593,0.8145933151245117,0.7978468537330627,0.8159223794937134
0.8289473652839661,0.7942583560943604,0.8120680451393127,0.7974481582641602,0.8152578473091125
0.8289473652839661,0.8003721237182617,0.818048894405365,0.7975810766220093,0.8153907656669617
0.8421052694320679,0.7989101409912109,0.8165869116783142,0.7971823215484619,0.8151249289512634
0.8289473652839661,0.79984050989151,0.8176501989364624,0.7977139949798584,0.8153907656669617
0.7631579041481018,0.8024986386299133,0.8200424909591675,0.7982456088066101,0.8160552978515625
0.8026315569877625,0.8002392053604126,0.8179159760475159,0.7977139949798584,0.8156565427780151
0.8947368264198303,0.8009037375450134,0.8187134265899658,0.7969165444374084,0.8147261738777161
0.8552631735801697,0.80063796043396,0.8181852102279663,0.797315239906311,0.8148590922355652
0.7236841917037964,0.798112690448761,0.8157894611358643,0.7986443042755127,0.8165869116783142
0.8552631735801697,0.7975810766220093,0.8156565427780151,0.7971823215484619,0.8151249289512634
0.8421052694320679,0.7979797720909119,0.8157894611358643,0.7974481582641602,0.8152578473091125
0.7763158082962036,0.7967836260795593,0.8151249289512634,0.7978468537330627,0.8159223794937134
0.7763158082962036,0.8002392053604126,0.8183147311210632,0.798112690448761,0.8159223794937134
0.8947368264198303,0.7974481582641602,0.8149920105934143,0.7967836260795593,0.8148590922355652
0.8289473652839661,0.7991726398468018,0.8167198300361633,0.7975810766220093,0.8153907656669617
0.7763158082962036,0.8012991547584534,0.8187134265899658,0.7979797720909119,0.8160552978515625
0.7763158082962036,0.7966507077217102,0.8145933151245117,0.798112690448761,0.8159223794937134
0.7894737124443054,0.8005050420761108,0.8181818127632141,0.7978468537330627,0.8156565427780151
0.7236841917037964,0.7982456088066101,0.8161882162094116,0.7985114455223083,0.8164539933204651
0.8289473652839661,0.7954545617103577,0.8133971095085144,0.7975810766220093,0.815523624420166
0.7368420958518982,0.798112690448761,0.8161882162094116,0.7982456088066101,0.816321074962616
0.7236841917037964,0.8005050420761108,0.8181818127632141,0.7986443042755127,0.816321074962616
0.8552631735801697,0.8014354109764099,0.8191121816635132,0.7971823215484619,0.8149920105934143
0.8552631735801697,0.796384871006012,0.8141945600509644,0.797315239906311,0.8151249289512634
0.7894737124443054,0.8013024926185608,0.8188463449478149,0.7978468537330627,0.8159223794937134
0.7105263471603394,0.7983785271644592,0.8160552978515625,0.7989101409912109,0.8165869116783142
0.7894737124443054,0.7993088960647583,0.8171185255050659,0.7978468537330627,0.8157894611358643
0.7368420958518982,0.7979797720909119,0.815523624420166,0.7983785271644592,0.816321074962616
0.7763158082962036,0.8001062870025635,0.8179159760475159,0.7979797720909119,0.8161882162094116
0.8552631735801697,0.7935938239097595,0.8116692900657654,0.7971823215484619,0.8153907656669617
0.8421052694320679,0.8030303120613098,0.8204412460327148,0.7971823215484619,0.8149920105934143
0.7631579041481018,0.7983785271644592,0.8161882162094116,0.7982456088066101,0.8159223794937134
0.8552631735801697,0.7991759777069092,0.8173843622207642,0.7974481582641602,0.8151249289512634
0.8815789818763733,0.7943912744522095,0.8124667406082153,0.7969165444374084,0.8148590922355652
0.7631579041481018,0.7975810766220093,0.815523624420166,0.7982456088066101,0.8159223794937134
0.8552631735801697,0.8026315569877625,0.8204412460327148,0.7970494031906128,0.8151249289512634
0.7763158082962036,0.7999734282493591,0.8173843622207642,0.7982456088066101,0.8157894611358643
0.8026315569877625,0.7934609055519104,0.8112705945968628,0.7978468537330627,0.815523624420166
0.8289473652839661,0.7966507077217102,0.8147261738777161,0.7977139949798584,0.8152612447738647
0.7894737124443054,0.7987772226333618,0.8167198300361633,0.7977139949798584,0.8156565427780151
